Amount,TimeOfDay,DaysSince,TransactionFreq,IsInternational,IsHighRiskCat,HasRecentFraud,FraudLabel
11784.97,0.50,12,0.063607,true,true,false,1
15167.88,1.98,66,0.058003,true,false,true,1
264.32,12.05,636,0.390405,false,false,false,0
298.34,20.41,891,0.685404,false,false,false,0
403.14,10.91,683,0.335671,false,true,false,0
98.52,17.28,611,0.546321,false,false,false,0
247.63,20.41,812,0.636224,false,false,false,0
8451.03,1.83,45,0.078218,true,false,false,1
235.57,18.02,667,0.654407,false,false,false,0
204.81,13.52,805,0.394845,true,false,false,0
261.93,8.12,454,0.487534,false,false,false,0
19188.90,5.39,40,0.144776,false,true,true,1
400.13,10.54,979,0.544391,false,false,false,0
140.49,17.77,804,0.687339,false,false,false,0
376.50,7.79,645,0.586849,false,false,false,0
8398.66,2.75,32,0.123437,false,true,false,1
136.48,18.14,792,0.386807,false,false,false,0
9291.11,3.49,65,0.133617,true,true,false,1
369.90,13.98,514,0.427981,false,false,true,0
154.35,9.85,556,0.691461,false,false,false,0
61.87,17.80,472,0.502721,false,true,false,0
7056.36,0.29,44,0.197400,true,true,false,1
12509.13,2.37,42,0.148774,false,true,false,1
43.82,9.88,721,0.477589,false,true,false,0
201.54,10.59,593,0.549194,false,false,false,0
16678.14,5.02,22,0.195573,true,true,false,1
127.54,9.98,540,0.567866,true,false,false,0
370.33,8.80,529,0.580915,false,true,false,0
50.14,15.48,977,0.353709,false,false,false,0
17.23,17.85,391,0.350675,false,false,false,0
276.09,9.04,678,0.558753,false,false,false,0
117.63,9.37,711,0.654575,true,false,false,0
149.67,10.06,851,0.462153,false,false,false,0
185.84,17.39,1042,0.609705,false,false,false,0
6080.15,4.73,18,0.058825,false,true,false,1
10208.29,5.42,39,0.059068,true,false,true,1
181.90,8.75,451,0.328918,false,false,false,0
5201.92,2.53,33,0.113088,true,true,false,1
319.54,20.17,480,0.597396,false,false,false,0
45.77,7.43,413,0.344100,true,false,false,0
18399.66,1.56,25,0.110490,true,false,false,1
14831.24,3.30,25,0.180295,true,true,false,1
14.33,10.34,934,0.587680,false,false,true,0
11283.96,1.00,61,0.183686,true,true,false,1
369.17,13.74,809,0.643923,false,false,false,0
14028.48,1.88,30,0.064239,true,false,true,1
216.26,14.24,434,0.669955,false,false,true,0
16896.84,4.87,63,0.074499,true,false,false,1
302.33,14.20,449,0.621475,false,false,false,0
14138.00,0.26,58,0.070082,true,true,false,1
129.67,10.96,543,0.339271,false,false,false,0
150.36,19.49,1023,0.327141,false,false,false,0
171.77,18.20,1082,0.691767,true,false,false,0
319.92,7.40,404,0.503822,false,false,false,0
333.91,19.12,475,0.478506,false,false,false,0
8450.52,1.00,48,0.199099,true,false,true,1
5337.50,5.84,12,0.132263,false,true,false,1
41.24,18.08,922,0.592833,false,false,false,0
7297.03,5.37,47,0.082315,true,true,false,1
286.72,11.80,876,0.565457,false,false,false,0
343.33,14.10,944,0.664790,false,true,false,0
225.36,13.36,774,0.480307,false,false,false,0
344.70,16.00,912,0.605655,false,false,false,0
19.42,18.99,821,0.413946,false,false,false,0
15208.20,5.49,58,0.072974,true,true,false,1
80.58,7.30,761,0.370916,false,false,false,0
10430.57,2.58,53,0.190177,true,true,false,1
372.19,11.99,821,0.477630,false,false,false,0
319.69,16.16,566,0.458775,true,false,false,0
148.58,9.91,907,0.387470,true,false,false,0
375.38,12.68,738,0.550541,false,true,false,0
239.08,11.85,531,0.690583,false,false,false,0
225.05,16.35,940,0.457074,false,true,false,0
132.75,16.43,439,0.503186,true,false,false,0
14193.12,1.82,50,0.076873,true,true,false,1
10921.11,2.87,31,0.124190,true,true,false,1
326.82,17.14,754,0.471001,true,false,false,0
145.48,12.39,464,0.440527,false,false,false,0
364.69,9.79,822,0.402940,false,false,false,0
77.29,9.20,997,0.602563,false,false,false,0
19765.65,5.94,44,0.090547,false,true,false,1
16017.37,2.32,24,0.094409,true,true,false,1
16416.65,2.25,68,0.167154,false,true,false,1
241.04,14.19,821,0.417142,true,false,false,0
207.24,11.37,391,0.477387,false,false,false,0
362.89,11.24,502,0.337145,false,false,true,0
13372.01,2.99,21,0.149149,false,true,false,1
207.36,20.65,893,0.598163,false,false,false,0
53.86,18.66,936,0.422881,false,false,false,0
358.93,13.78,964,0.646848,false,false,false,0
6876.92,3.87,45,0.090679,false,true,false,1
66.34,17.55,403,0.474962,false,false,false,0
357.53,12.34,780,0.636918,false,true,false,0
43.81,20.99,898,0.509963,false,false,false,0
136.74,17.02,390,0.442050,false,false,false,0
7863.25,0.34,66,0.141190,true,true,false,1
310.40,19.93,837,0.658444,false,false,false,0
298.47,13.59,813,0.548716,false,false,false,0
237.20,20.33,560,0.556110,false,false,false,0
65.05,20.67,1087,0.635746,false,false,false,0
10955.22,1.05,14,0.116057,true,false,false,1
14173.97,1.49,38,0.177668,false,false,false,1
20.16,7.62,996,0.361124,true,false,false,0
13799.19,4.02,25,0.122737,true,false,false,1
110.27,20.80,376,0.544680,false,false,false,0
8885.25,5.47,32,0.141292,true,false,false,1
361.14,18.14,794,0.602381,false,false,false,0
308.08,16.08,431,0.604355,false,false,false,0
11534.60,2.38,40,0.188415,true,true,true,1
346.58,15.21,825,0.631388,false,false,false,0
273.14,9.65,633,0.356162,false,true,false,0
243.98,18.53,845,0.596911,true,false,false,0
207.31,7.54,1054,0.666176,true,true,false,0
333.11,18.60,680,0.625574,false,false,false,0
5583.66,4.38,16,0.099345,true,true,false,1
117.42,7.92,854,0.478934,false,false,false,0
206.80,16.49,908,0.640049,false,false,false,0
12811.99,5.13,60,0.130888,true,true,true,1
308.84,11.53,703,0.362220,false,false,false,0
377.09,15.80,382,0.544783,false,false,false,0
313.37,20.25,808,0.691155,false,false,false,0
73.32,20.96,937,0.674117,false,false,false,0
114.29,18.24,889,0.605060,false,false,false,0
263.41,10.41,981,0.466026,false,false,false,0
266.05,12.28,696,0.568701,false,false,false,0
18509.83,4.86,52,0.126366,false,false,false,1
364.09,16.95,812,0.623089,false,false,false,0
338.93,7.92,454,0.425678,false,false,false,0
99.96,10.18,1063,0.648697,false,false,false,0
8958.19,1.03,29,0.099213,true,false,false,1
86.64,11.02,465,0.322566,false,false,false,0
237.88,10.07,1057,0.311629,false,false,false,0
15462.02,1.70,52,0.112046,true,true,false,1
288.13,17.74,972,0.603239,true,false,false,0
19.61,15.83,1000,0.372611,false,false,false,0
185.35,17.50,390,0.658816,false,false,false,0
97.04,13.12,786,0.539954,false,false,false,0
309.32,11.18,854,0.481835,false,false,false,0
11979.85,1.38,40,0.194775,false,false,false,1
52.36,18.40,495,0.614603,false,false,false,0
295.01,16.41,523,0.630095,false,false,false,0
292.62,11.94,664,0.367975,true,false,false,0
14074.58,3.84,10,0.059093,true,true,true,1
67.51,13.94,1055,0.583242,true,false,false,0
6450.43,4.19,30,0.172007,true,true,false,1
386.49,8.00,1066,0.503490,true,false,false,0
402.36,16.12,693,0.388038,false,false,false,0
112.77,17.61,809,0.652479,false,false,false,0
383.11,15.77,389,0.353759,false,false,true,0
127.42,7.24,761,0.523147,false,false,false,0
339.22,9.05,583,0.680549,false,false,false,0
309.53,20.39,837,0.581367,false,false,false,0
237.29,8.07,868,0.363638,false,true,false,0
133.42,8.94,800,0.649741,false,false,false,0
55.48,13.52,1021,0.387361,false,false,false,0
309.97,13.09,872,0.310866,false,false,false,0
220.85,19.14,574,0.597536,false,false,false,0
5278.02,0.37,18,0.053721,false,true,false,1
136.86,20.93,957,0.475502,false,false,false,0
229.67,8.85,789,0.661143,false,false,false,0
330.13,7.75,923,0.688302,false,false,false,0
77.87,20.32,430,0.640148,false,false,false,0
194.72,13.91,929,0.555650,false,false,false,0
82.49,19.94,749,0.347561,false,false,false,0
191.53,16.35,384,0.361085,false,false,false,0
6162.06,4.23,40,0.115061,false,true,false,1
385.51,12.44,1066,0.384285,false,false,false,0
122.30,20.67,634,0.503573,false,false,false,0
71.32,8.91,539,0.646696,false,false,false,0
390.57,11.74,1006,0.659530,false,true,false,0
148.83,7.62,728,0.567588,false,false,false,0
10563.39,1.09,41,0.077089,false,false,false,1
37.16,15.61,717,0.533462,false,false,false,0
6689.24,5.67,27,0.142560,true,false,false,1
184.08,11.00,928,0.516335,false,false,false,0
332.07,9.40,475,0.311841,false,false,false,0
175.56,16.21,587,0.698534,false,false,false,0
73.55,13.59,371,0.599788,false,false,false,0
89.72,12.89,1080,0.576267,false,false,false,0
10639.15,5.11,52,0.092736,true,true,false,1
223.91,14.29,835,0.313899,true,false,false,0
112.23,17.22,1017,0.405675,false,false,false,0
10745.07,1.48,47,0.179347,false,true,false,1
202.09,18.95,1042,0.396160,false,false,false,0
16213.79,3.19,47,0.193221,true,true,false,1
51.26,7.01,622,0.400590,false,false,false,0
79.76,11.92,864,0.498242,false,false,false,0
247.41,17.56,833,0.695334,false,false,false,0
251.67,12.39,955,0.404272,false,false,false,0
242.55,11.58,537,0.312567,false,false,false,0
168.59,10.65,734,0.392579,false,false,false,0
74.22,14.21,916,0.583847,false,false,false,0
55.96,8.34,405,0.612641,false,false,false,0
339.99,20.04,883,0.523368,false,false,false,0
7796.84,4.99,41,0.176826,true,false,true,1
403.66,12.09,674,0.529984,false,false,false,0
351.34,18.49,409,0.635370,false,false,false,0
158.66,10.52,993,0.521747,false,false,false,0
105.27,9.96,749,0.515751,false,false,false,0
207.94,17.15,986,0.632476,true,false,false,0
76.73,12.42,1046,0.374558,false,false,false,0
231.91,9.35,675,0.686473,false,false,false,0
133.75,15.86,463,0.385211,false,false,false,0
11817.45,0.11,47,0.057198,true,true,true,1
70.10,7.59,406,0.698058,false,false,false,0
114.44,20.11,705,0.698110,true,false,false,0
374.23,13.13,451,0.456503,false,false,false,0
185.47,15.09,616,0.581793,false,true,false,0
18799.98,5.62,51,0.104047,false,true,false,1
12704.56,3.08,13,0.089507,true,true,false,1
18.14,18.25,472,0.674330,false,false,false,0
214.05,8.00,376,0.646520,false,false,false,0
16805.70,0.93,29,0.063932,true,false,false,1
10388.86,2.98,21,0.119769,false,true,false,1
17935.18,1.71,48,0.059371,true,true,true,1
247.27,13.33,667,0.681949,false,false,false,0
337.72,11.65,541,0.367097,false,false,false,0
53.42,11.28,969,0.619193,false,false,false,0
304.21,8.11,1045,0.337982,false,false,false,0
345.92,8.88,1094,0.637167,false,false,false,0
273.37,17.65,438,0.579230,false,false,false,0
342.77,15.90,424,0.692705,false,false,false,0
5434.90,1.61,57,0.098273,true,false,false,1
13395.04,2.32,31,0.110212,true,false,false,1
182.97,14.26,947,0.520838,false,false,false,0
139.49,17.28,726,0.378975,false,false,false,0
201.37,20.61,591,0.311366,false,false,false,0
18453.97,1.04,28,0.135939,true,false,true,1
6159.45,5.63,45,0.156227,false,false,false,1
228.77,20.50,1042,0.638697,true,false,false,0
64.02,7.80,841,0.376827,false,false,false,0
30.14,8.75,637,0.379549,false,false,false,0
15493.95,1.87,62,0.097445,true,false,false,1
348.15,7.48,946,0.347511,false,false,true,0
166.45,11.55,449,0.606044,false,true,false,0
6695.34,3.94,28,0.121873,true,true,false,1
22.80,13.49,665,0.369882,false,true,false,0
15.24,15.58,1091,0.348075,false,false,false,0
165.02,7.54,835,0.364898,false,false,false,0
11033.94,1.07,49,0.172209,true,true,false,1
259.98,14.07,653,0.335156,false,true,false,0
135.12,14.35,631,0.650231,false,true,false,0
12378.16,2.85,15,0.084995,false,false,true,1
7025.76,4.31,43,0.102777,true,false,true,1
252.04,13.91,554,0.330901,false,false,false,0
9309.59,4.71,27,0.070401,false,false,true,1
126.79,15.11,1091,0.662550,false,false,false,0
154.60,10.72,450,0.391665,false,false,false,0
263.28,20.83,760,0.590931,false,false,false,0
245.71,7.41,476,0.659421,false,false,false,0
92.75,8.85,771,0.627955,false,false,false,0
65.15,11.21,1033,0.640132,false,true,false,0
11515.72,4.89,40,0.118103,true,false,true,1
10587.03,1.12,24,0.080851,true,false,false,1
324.53,14.13,455,0.655290,false,true,false,0
251.41,12.44,667,0.565666,false,false,false,0
14585.81,1.75,31,0.147565,false,true,false,1
16178.96,5.56,62,0.197784,true,false,false,1
239.20,18.41,671,0.382534,false,true,false,0
107.01,8.43,428,0.493160,false,false,false,0
108.48,14.67,910,0.448641,false,false,false,0
116.93,16.54,431,0.640049,false,false,false,0
153.47,11.12,581,0.366417,false,false,false,0
8455.63,2.57,22,0.177358,false,true,false,1
91.18,14.23,1079,0.417347,false,false,false,0
17963.01,1.80,22,0.176419,true,true,false,1
11528.69,5.37,67,0.070026,false,true,false,1
9056.09,2.13,40,0.082685,false,true,true,1
17513.92,1.42,64,0.150200,true,false,true,1
405.96,17.98,936,0.462609,false,true,false,0
162.14,10.38,870,0.327559,false,false,false,0
16584.99,3.46,44,0.085304,true,true,true,1
139.30,19.03,1029,0.671682,false,false,false,0
134.62,10.67,893,0.637176,false,false,false,0
12.45,7.78,1030,0.517141,false,false,false,0
233.25,13.06,511,0.320969,false,false,false,0
12203.16,3.31,61,0.171101,true,true,false,1
94.16,15.69,716,0.410653,true,false,false,0
88.56,14.69,1020,0.411007,false,false,false,0
8120.35,5.64,11,0.125408,true,false,false,1
18151.65,1.25,69,0.065824,true,false,false,1
362.02,19.19,926,0.574499,false,false,false,0
33.51,11.27,1040,0.612267,false,false,false,0
18360.14,3.38,43,0.097430,false,false,false,1
333.53,19.69,663,0.554599,false,false,false,0
72.55,7.95,459,0.642216,false,false,false,0
19.24,10.83,472,0.452307,false,false,false,0
141.19,17.37,575,0.650775,false,false,false,0
326.99,18.30,887,0.348250,false,false,false,0
11552.78,5.45,39,0.146716,false,false,false,1
125.07,8.75,799,0.689549,false,true,false,0
13155.55,1.57,69,0.139566,false,false,false,1
286.36,16.04,950,0.621048,false,false,false,0
5428.62,1.60,55,0.129689,false,true,false,1
375.41,18.73,1062,0.418607,false,false,false,0
242.10,20.67,1093,0.698523,false,false,true,0
6602.41,3.14,60,0.060006,false,true,false,1
14912.41,2.96,51,0.150662,false,true,false,1
244.18,18.32,1030,0.646827,true,false,false,0
230.53,8.02,396,0.539462,false,false,false,0
238.19,18.62,830,0.439488,false,false,false,0
316.40,11.81,442,0.479951,false,false,false,0
50.55,19.34,411,0.643630,true,false,false,0
368.60,15.75,482,0.540188,true,false,true,0
321.45,12.19,586,0.392961,false,false,false,0
5230.52,0.06,28,0.098765,true,false,false,1
19017.87,2.17,21,0.134434,true,true,false,1
265.39,15.26,1075,0.466134,false,false,false,0
8508.10,5.77,25,0.058842,true,false,false,1
170.60,11.31,578,0.523702,false,false,false,0
141.28,11.29,752,0.337869,false,true,false,0
133.55,10.94,883,0.398230,false,false,false,0
381.08,18.21,871,0.365606,false,false,false,0
259.13,8.08,411,0.568230,false,false,false,0
95.89,14.82,1058,0.605440,false,false,false,0
70.14,20.10,395,0.446678,false,false,false,0
9692.88,3.89,64,0.181272,false,true,false,1
300.48,19.63,796,0.667025,false,false,false,0
360.27,20.38,714,0.430531,false,false,false,0
10981.32,1.07,22,0.063171,true,true,false,1
9583.09,4.16,27,0.058876,false,true,false,1
12923.96,1.79,34,0.199549,true,true,true,1
8833.95,3.70,27,0.105251,true,true,false,1
144.05,8.60,985,0.315368,true,false,false,0
200.55,9.18,721,0.531757,false,false,false,0
80.27,15.58,851,0.578363,false,false,false,0
382.61,14.89,902,0.453918,false,false,false,0
10301.21,2.19,22,0.100416,true,false,false,1
16628.00,5.93,60,0.053502,true,true,false,1
296.24,13.49,498,0.389425,false,false,false,0
316.33,14.81,649,0.679205,true,false,false,0
14315.13,3.49,20,0.169989,false,true,true,1
19237.28,5.34,54,0.157792,false,false,false,1
12942.85,1.21,50,0.058524,true,false,false,1
253.08,20.32,972,0.303341,false,false,false,0
299.04,17.37,923,0.426098,false,false,false,0
8587.88,0.17,59,0.122151,true,false,false,1
249.92,11.51,691,0.385032,false,false,false,0
362.14,9.96,596,0.506365,false,false,false,0
202.40,20.55,511,0.375688,false,false,false,0
315.71,10.53,707,0.594080,true,false,false,0
291.21,18.13,785,0.319414,false,false,false,0
13.45,17.88,424,0.339496,false,false,false,0
5693.52,0.87,66,0.111029,true,true,false,1
5398.19,2.61,45,0.186328,true,false,false,1
299.04,14.34,387,0.606274,false,false,false,0
17968.19,1.42,53,0.134076,false,false,false,1
88.33,18.35,1058,0.430751,false,true,false,0
331.27,8.28,981,0.445330,false,false,false,0
5381.17,5.30,10,0.123258,true,false,true,1
60.83,12.00,847,0.402796,true,false,false,0
34.60,8.16,960,0.656692,false,false,false,0
210.01,14.52,896,0.419853,false,false,false,0
329.69,8.16,877,0.525273,false,true,false,0
259.51,7.17,749,0.355834,false,false,false,0
5842.45,2.17,18,0.069443,false,true,false,1
149.34,18.62,552,0.454681,true,false,false,0
201.34,15.35,753,0.546597,false,false,false,0
101.00,18.98,1076,0.380126,false,false,false,0
18276.95,5.46,47,0.065786,true,true,false,1
284.11,12.93,917,0.554866,false,false,false,0
8554.88,5.51,58,0.128465,true,true,false,1
155.03,14.37,906,0.665003,false,true,false,0
219.74,17.76,851,0.496312,false,false,false,0
255.15,12.16,708,0.668490,false,false,false,0
409.82,13.64,784,0.338169,false,false,false,0
72.78,11.25,889,0.560925,false,false,false,0
12007.85,2.46,38,0.183164,false,false,false,1
257.65,15.27,454,0.565300,false,false,false,0
12.96,15.71,639,0.584574,false,false,false,0
367.63,19.34,910,0.339035,false,false,false,0
194.21,8.74,448,0.645833,false,false,false,0
18351.16,5.23,11,0.102879,true,true,false,1
339.99,19.46,855,0.580612,false,false,false,0
158.18,15.43,493,0.589373,false,false,false,0
11744.11,2.42,14,0.066341,true,false,false,1
7900.89,2.74,17,0.112550,true,false,false,1
250.64,15.37,672,0.648878,false,false,false,0
33.82,11.08,385,0.694870,false,false,false,0
16.46,8.12,999,0.592866,false,false,false,0
238.83,18.40,852,0.531388,false,false,false,0
305.37,15.67,1068,0.619382,false,false,false,0
7599.29,5.13,59,0.148787,false,true,false,1
252.67,13.81,741,0.370297,false,true,false,0
125.07,13.99,860,0.590122,false,true,false,0
281.79,15.59,1050,0.655193,false,false,false,0
17731.18,4.90,67,0.147620,true,true,true,1
15463.49,5.39,50,0.086019,true,true,false,1
172.47,11.87,505,0.438590,false,false,false,0
47.19,8.63,754,0.598864,false,false,false,0
192.34,17.06,997,0.526438,false,false,false,0
125.07,9.29,796,0.327065,false,false,false,0
119.18,15.68,368,0.611929,false,false,false,0
84.76,11.53,627,0.399241,false,false,false,0
182.40,18.55,784,0.572357,false,false,false,0
160.66,16.19,484,0.575297,true,false,false,0
212.00,16.99,750,0.418035,true,false,false,0
88.71,12.61,664,0.652074,false,false,false,0
10091.77,1.96,24,0.152387,true,false,false,1
258.66,8.93,1056,0.444233,false,false,false,0
282.45,7.13,882,0.517994,false,false,true,0
317.43,15.78,699,0.599508,false,false,false,0
80.86,8.19,1060,0.476613,false,false,false,0
43.82,8.74,580,0.621660,false,false,false,0
281.51,9.61,812,0.500567,false,false,false,0
